date,symbol,open,high,low,close,adj_close,volume,source
2017-05-31,GOOGL,49.810501,49.980000,49.084000,49.354500,48.920704,34482000,yahoo_finance_chart
2017-06-01,GOOGL,49.548000,49.657001,49.064499,49.414501,48.980186,26128000,yahoo_finance_chart
2017-06-02,GOOGL,49.429501,49.824001,49.353500,49.806000,49.368240,34710000,yahoo_finance_chart
2017-06-05,GOOGL,49.894501,50.369999,49.772499,50.194000,49.752831,27578000,yahoo_finance_chart
2017-06-06,GOOGL,50.165501,50.430500,49.740002,49.834000,49.395996,31042000,yahoo_finance_chart
2017-06-07,GOOGL,49.954498,50.195499,49.793499,50.075001,49.634880,27482000,yahoo_finance_chart
2017-06-08,GOOGL,50.211498,50.279999,49.831001,50.214001,49.772655,33758000,yahoo_finance_chart
2017-06-09,GOOGL,50.274502,50.275002,47.668499,48.506001,48.079670,72958000,yahoo_finance_chart
2017-06-12,GOOGL,47.936001,48.400002,46.840000,48.090500,47.667816,84042000,yahoo_finance_chart
2017-06-13,GOOGL,48.602001,48.895500,48.100498,48.525002,48.098503,40108000,yahoo_finance_chart
2017-06-14,GOOGL,48.775002,48.985001,47.975498,48.396500,47.971130,30110000,yahoo_finance_chart
2017-06-15,GOOGL,47.401001,48.034000,47.018501,48.008999,47.587040,48552000,yahoo_finance_chart
2017-06-16,GOOGL,47.895500,47.997501,47.435001,47.931000,47.509716,51184000,yahoo_finance_chart
2017-06-19,GOOGL,48.482498,48.965000,48.410000,48.761002,48.332420,29376000,yahoo_finance_chart
2017-06-20,GOOGL,48.765499,49.039501,48.410000,48.449501,48.023666,25946000,yahoo_finance_chart
2017-06-21,GOOGL,48.539501,48.977501,48.472500,48.929501,48.499447,23232000,yahoo_finance_chart
2017-06-22,GOOGL,48.843498,49.025002,48.665501,48.831001,48.401817,20190000,yahoo_finance_chart
2017-06-23,GOOGL,48.775002,49.331001,48.723000,49.304501,48.871151,31280000,yahoo_finance_chart
2017-06-26,GOOGL,49.500000,49.699501,48.516499,48.604500,48.177303,30358000,yahoo_finance_chart
2017-06-27,GOOGL,48.080002,48.361000,47.354500,47.404499,46.987850,48872000,yahoo_finance_chart
2017-06-28,GOOGL,47.533001,48.161999,46.807999,48.050499,47.628162,54912000,yahoo_finance_chart
2017-06-29,GOOGL,47.567501,47.583000,46.480000,46.890999,46.478855,64134000,yahoo_finance_chart
2017-06-30,GOOGL,47.199501,47.250000,46.480499,46.484001,46.075443,45754000,yahoo_finance_chart
2017-07-03,GOOGL,46.660999,46.712002,45.765499,45.973000,45.568932,33896000,yahoo_finance_chart
2017-07-05,GOOGL,46.209999,46.814499,45.931499,46.612999,46.203312,41882000,yahoo_finance_chart
2017-07-06,GOOGL,46.250000,46.806999,45.992500,46.384499,45.976814,40298000,yahoo_finance_chart
2017-07-07,GOOGL,46.549500,47.233002,46.489498,47.040501,46.627048,33266000,yahoo_finance_chart
2017-07-10,GOOGL,47.097500,47.656502,47.097500,47.549999,47.132072,29030000,yahoo_finance_chart
2017-07-11,GOOGL,47.526001,47.744499,47.256001,47.676498,47.257458,29224000,yahoo_finance_chart
2017-07-12,GOOGL,48.042999,48.481499,47.852001,48.382999,47.957748,32042000,yahoo_finance_chart
2017-07-13,GOOGL,48.540001,48.935001,48.240002,48.442501,48.016727,30492000,yahoo_finance_chart
2017-07-14,GOOGL,48.700001,48.876999,48.507500,48.845501,48.416183,21592000,yahoo_finance_chart
2017-07-17,GOOGL,48.816002,49.167500,48.540001,48.798000,48.369102,33210000,yahoo_finance_chart
2017-07-18,GOOGL,48.667999,49.542500,48.602001,49.347500,48.913773,28266000,yahoo_finance_chart
