date,symbol,open,high,low,close,adj_close,volume,source
2021-02-17,NVDA,15.171000,15.223500,14.780000,14.906000,14.846093,274756000,yahoo_finance_chart
2021-02-18,NVDA,14.729000,14.873250,14.575000,14.829000,14.769402,233868000,yahoo_finance_chart
2021-02-19,NVDA,15.024500,15.177000,14.846750,14.926500,14.866509,271724000,yahoo_finance_chart
2021-02-22,NVDA,14.774750,15.133250,14.325000,14.355750,14.298053,325884000,yahoo_finance_chart
2021-02-23,NVDA,14.075250,14.238750,13.389500,14.142000,14.085162,391780000,yahoo_finance_chart
2021-02-24,NVDA,14.122750,14.506750,13.756000,14.499000,14.440725,448320000,yahoo_finance_chart
2021-02-25,NVDA,14.045500,14.374750,13.216250,13.307500,13.254018,824436000,yahoo_finance_chart
2021-02-26,NVDA,13.752500,13.854500,13.361000,13.714500,13.659380,500932000,yahoo_finance_chart
2021-03-01,NVDA,13.875000,13.925000,13.553250,13.841750,13.786119,353184000,yahoo_finance_chart
2021-03-02,NVDA,13.900000,13.920500,13.396000,13.406250,13.352369,264116000,yahoo_finance_chart
2021-03-03,NVDA,13.426250,13.451500,12.798750,12.804750,12.753286,377592000,yahoo_finance_chart
2021-03-04,NVDA,12.800750,12.975000,12.083750,12.370250,12.320536,573344000,yahoo_finance_chart
2021-03-05,NVDA,12.550000,12.550000,11.679250,12.461500,12.411417,542840000,yahoo_finance_chart
2021-03-08,NVDA,12.450000,12.471250,11.566500,11.593250,11.546656,543112000,yahoo_finance_chart
2021-03-09,NVDA,12.130250,12.616750,12.059250,12.520250,12.474235,521824000,yahoo_finance_chart
2021-03-10,NVDA,12.840500,12.980000,12.457500,12.468250,12.422425,384376000,yahoo_finance_chart
2021-03-11,NVDA,12.950000,13.046250,12.734500,12.993500,12.945745,299916000,yahoo_finance_chart
2021-03-12,NVDA,12.648250,12.888750,12.590000,12.856000,12.808749,243964000,yahoo_finance_chart
2021-03-15,NVDA,12.864750,13.206750,12.767250,13.191250,13.142768,221988000,yahoo_finance_chart
2021-03-16,NVDA,13.356500,13.512500,13.116750,13.291250,13.242402,272128000,yahoo_finance_chart
2021-03-17,NVDA,13.039750,13.453250,12.989500,13.341250,13.292218,243864000,yahoo_finance_chart
2021-03-18,NVDA,13.136500,13.184000,12.717000,12.722500,12.675741,293896000,yahoo_finance_chart
2021-03-19,NVDA,12.750000,12.921500,12.612500,12.845750,12.798536,299208000,yahoo_finance_chart
2021-03-22,NVDA,12.912750,13.394500,12.906750,13.186250,13.137787,297804000,yahoo_finance_chart
2021-03-23,NVDA,13.254250,13.344500,13.021250,13.070750,13.022713,222048000,yahoo_finance_chart
2021-03-24,NVDA,13.151250,13.159250,12.636750,12.643000,12.596533,245840000,yahoo_finance_chart
2021-03-25,NVDA,12.499500,12.714750,12.272000,12.535250,12.489179,295144000,yahoo_finance_chart
