date,symbol,open,high,low,close,adj_close,volume,source
2015-04-13,SPY,209.869995,210.630005,209.029999,209.089996,173.481995,74436600,yahoo_finance_chart
2015-04-14,SPY,208.850006,209.710007,208.100006,209.490005,173.813858,75099900,yahoo_finance_chart
2015-04-15,SPY,210.050003,211.039993,209.949997,210.429993,174.593765,99529300,yahoo_finance_chart
2015-04-16,SPY,210.029999,210.979996,209.789993,210.369995,174.544022,68934900,yahoo_finance_chart
2015-04-17,SPY,208.940002,209.229996,207.009995,207.949997,172.536148,191113200,yahoo_finance_chart
2015-04-20,SPY,209.059998,210.250000,208.960007,209.850006,174.112549,92189500,yahoo_finance_chart
2015-04-21,SPY,210.669998,210.860001,209.240005,209.600006,173.905151,72559800,yahoo_finance_chart
2015-04-22,SPY,210.009995,210.850006,208.899994,210.630005,174.759750,78264600,yahoo_finance_chart
2015-04-23,SPY,210.149994,211.940002,210.009995,211.160004,175.199478,102585900,yahoo_finance_chart
2015-04-24,SPY,211.660004,211.970001,211.110001,211.649994,175.606033,61327400,yahoo_finance_chart
2015-04-27,SPY,212.330002,212.479996,210.539993,210.770004,174.875916,79358100,yahoo_finance_chart
2015-04-28,SPY,210.740005,211.500000,209.330002,211.440002,175.431793,86863500,yahoo_finance_chart
2015-04-29,SPY,210.369995,211.289993,209.600006,210.570007,174.710022,125684900,yahoo_finance_chart
2015-04-30,SPY,209.880005,210.350006,207.619995,208.460007,172.959229,161304900,yahoo_finance_chart
2015-05-01,SPY,209.399994,210.770004,209.279999,210.720001,174.834412,103399700,yahoo_finance_chart
2015-05-04,SPY,211.229996,212.020004,211.100006,211.320007,175.332275,70927200,yahoo_finance_chart
2015-05-05,SPY,211.029999,211.460007,208.729996,208.899994,173.324402,113326200,yahoo_finance_chart
2015-05-06,SPY,209.559998,209.929993,206.759995,208.039993,172.610809,135060200,yahoo_finance_chart
2015-05-07,SPY,207.919998,209.380005,207.520004,208.869995,173.299454,88244900,yahoo_finance_chart
2015-05-08,SPY,210.880005,211.860001,210.779999,211.619995,175.581146,155877300,yahoo_finance_chart
2015-05-11,SPY,211.570007,211.889999,210.520004,210.610001,174.743134,75708100,yahoo_finance_chart
2015-05-12,SPY,209.610001,210.630005,208.619995,209.979996,174.220383,119727600,yahoo_finance_chart
2015-05-13,SPY,210.470001,211.220001,209.740005,210.020004,174.253601,94667900,yahoo_finance_chart
2015-05-14,SPY,211.240005,212.320007,210.910004,212.210007,176.070648,95934000,yahoo_finance_chart
2015-05-15,SPY,212.440002,212.610001,211.860001,212.440002,176.261536,76510100,yahoo_finance_chart
2015-05-18,SPY,212.240005,213.399994,212.160004,213.100006,176.809082,74549700,yahoo_finance_chart
2015-05-19,SPY,213.240005,213.570007,212.690002,213.029999,176.751038,72114600,yahoo_finance_chart
2015-05-20,SPY,213.149994,213.779999,212.500000,212.880005,176.626541,76857500,yahoo_finance_chart
2015-05-21,SPY,212.710007,213.750000,212.509995,213.500000,177.140961,64764600,yahoo_finance_chart
2015-05-22,SPY,213.039993,213.539993,212.910004,212.990005,176.717834,57433500,yahoo_finance_chart
2015-05-26,SPY,212.399994,212.910004,210.199997,210.699997,174.817764,124308600,yahoo_finance_chart
2015-05-27,SPY,211.250000,212.979996,210.759995,212.699997,176.477203,93214000,yahoo_finance_chart
2015-05-28,SPY,212.330002,212.589996,211.630005,212.460007,176.278122,74974600,yahoo_finance_chart
2015-05-29,SPY,212.380005,212.429993,210.820007,211.139999,175.182846,124919600,yahoo_finance_chart
2015-06-01,SPY,211.940002,212.339996,210.619995,211.570007,175.539658,93338800,yahoo_finance_chart
2015-06-02,SPY,211.020004,212.190002,210.270004,211.360001,175.365417,91531000,yahoo_finance_chart
2015-06-03,SPY,212.000000,212.669998,211.330002,211.919998,175.830048,87820900,yahoo_finance_chart
2015-06-04,SPY,211.070007,211.860001,209.750000,210.130005,174.344894,151882800,yahoo_finance_chart
2015-06-05,SPY,209.949997,210.580002,208.979996,209.770004,174.046234,121704700,yahoo_finance_chart
2015-06-08,SPY,209.639999,209.820007,208.389999,208.479996,172.975937,89063300,yahoo_finance_chart
2015-06-09,SPY,208.449997,209.100006,207.690002,208.449997,172.950989,105034700,yahoo_finance_chart
2015-06-10,SPY,209.369995,211.410004,209.300003,210.949997,175.025223,134551300,yahoo_finance_chart
2015-06-11,SPY,211.479996,212.089996,211.199997,211.630005,175.589447,73876400,yahoo_finance_chart
2015-06-12,SPY,210.639999,211.479996,209.679993,210.009995,174.245346,135382400,yahoo_finance_chart
2015-06-15,SPY,208.639999,209.449997,207.789993,209.110001,173.498627,124384200,yahoo_finance_chart
2015-06-16,SPY,208.929993,210.350006,208.720001,210.250000,174.444473,85308200,yahoo_finance_chart
2015-06-17,SPY,210.589996,211.320007,209.360001,210.589996,174.726547,126708600,yahoo_finance_chart
2015-06-18,SPY,211.309998,213.339996,210.630005,212.779999,176.543579,165867900,yahoo_finance_chart
2015-06-19,SPY,211.460007,211.550003,210.360001,210.809998,175.759888,130478700,yahoo_finance_chart
2015-06-22,SPY,211.910004,212.589996,211.639999,211.889999,176.660370,70696000,yahoo_finance_chart
2015-06-23,SPY,212.139999,212.440002,211.570007,212.039993,176.785385,68476800,yahoo_finance_chart
2015-06-24,SPY,211.720001,212.169998,210.470001,210.500000,175.501389,92307300,yahoo_finance_chart
2015-06-25,SPY,211.100006,211.250000,209.770004,209.860001,174.967804,97107400,yahoo_finance_chart
2015-06-26,SPY,210.289993,210.580002,209.160004,209.820007,174.934525,104174800,yahoo_finance_chart
2015-06-29,SPY,208.050003,209.830002,205.330002,205.419998,171.266037,202621300,yahoo_finance_chart
2015-06-30,SPY,207.259995,207.320007,205.279999,205.850006,171.624496,182925100,yahoo_finance_chart
2015-07-01,SPY,207.729996,208.029999,206.559998,207.500000,173.000198,135979900,yahoo_finance_chart
2015-07-02,SPY,208.070007,208.270004,206.809998,207.309998,172.841751,104373700,yahoo_finance_chart
2015-07-06,SPY,205.770004,207.649994,205.529999,206.720001,172.349945,117975400,yahoo_finance_chart
